"NORM: 0.5, NOISE= 0.0001, LEARNING_RATE: 0.001, EPS: 25000000036.8413, Valid Acc: 33.95 Test: 33.14 33.14 31.74 32.33 33.71 34.37
" "NORM: 1.0, NOISE= 1.0, LEARNING_RATE: 0.001, EPS: 286.841361487904, Valid Acc: 17.29 Test: 13.92 13.92 16.6 16.04 17.21 17.49
" "NORM: 5.0, NOISE= 0.6, LEARNING_RATE: 0.001, EPS: 731.28580593234, Valid Acc: 16.77 Test: 15.71 15.71 17.27 17.26 16.6 17.66
" "NORM: 20.0, NOISE= 0.2, LEARNING_RATE: 0.001, EPS: 6286.8413614879, Valid Acc: 15.38 Test: 20.25 20.25 17.34 18.24 15.93 18.52
" "NORM: 0.5, NOISE= 0.0001, LEARNING_RATE: 0.05, EPS: 25000000036.8413, Valid Acc: 64.46 Test: 82.7 82.7 76.35 79.98 65.38 77.7
" "NORM: 1.0, NOISE= 1.0, LEARNING_RATE: 0.05, EPS: 286.841361487904, Valid Acc: 12.06 Test: 11.25 11.25 11.93 12.09 12.56 13.07
" "NORM: 5.0, NOISE= 0.6, LEARNING_RATE: 0.05, EPS: 731.28580593234, Valid Acc: 15.85 Test: 22.22 22.22 23.42 23.73 19.58 21.9
" "NORM: 20.0, NOISE= 0.2, LEARNING_RATE: 0.05, EPS: 6286.8413614879, Valid Acc: 13.52 Test: 20.44 20.44 18.67 19.16 17.88 18.98
" "NORM: 0.5, NOISE= 0.4, LEARNING_RATE: 0.001, EPS: 1599.34136148790, Valid Acc: 15.26 Test: 14.48 14.48 15.29 15.46 14.86 16.13
" "NORM: 2.5, NOISE= 0.0001, LEARNING_RATE: 0.001, EPS: 25000000036.8413, Valid Acc: 28.25 Test: 33.02 33.02 29.59 30.63 29.02 30.53
" "NORM: 5.0, NOISE= 1.0, LEARNING_RATE: 0.001, EPS: 286.841361487904, Valid Acc: 15.54 Test: 13.52 13.52 16.63 16.07 16.7 16.73
" "NORM: 20.0, NOISE= 0.6, LEARNING_RATE: 0.001, EPS: 731.28580593234, Valid Acc: 13.92 Test: 17.58 17.58 15.24 16.39 14.7 17.33
" "NORM: 0.5, NOISE= 0.4, LEARNING_RATE: 0.05, EPS: 1599.34136148790, Valid Acc: 13.83 Test: 11.79 11.79 16.68 16.12 16.47 17.68
" "NORM: 2.5, NOISE= 0.0001, LEARNING_RATE: 0.05, EPS: 25000000036.8413, Valid Acc: 39.33 Test: 50.92 50.92 44.37 46.16 39.6 43.8
" "NORM: 5.0, NOISE= 1.0, LEARNING_RATE: 0.05, EPS: 286.841361487904, Valid Acc: 12.06 Test: 16.47 16.47 15.25 15.66 14.49 15.61
" "NORM: 20.0, NOISE= 0.6, LEARNING_RATE: 0.05, EPS: 731.28580593234, Valid Acc: 12.28 Test: 14.88 14.88 15.2 15.83 15.18 16.78
" "NORM: 0.5, NOISE= 0.0001, LEARNING_RATE: 0.1, EPS: 25000000036.8413, Valid Acc: 64.83 Test: 82.55 82.55 76.3 79.97 65.54 77.83
" "NORM: 1.0, NOISE= 1.0, LEARNING_RATE: 0.1, EPS: 286.841361487904, Valid Acc: 13.74 Test: 21.23 21.23 18.15 18.84 17.27 18.41
" "NORM: 5.0, NOISE= 0.6, LEARNING_RATE: 0.1, EPS: 731.28580593234, Valid Acc: 11.46 Test: 12.1 12.1 11.76 11.78 13.33 13.2
" "NORM: 20.0, NOISE= 0.2, LEARNING_RATE: 0.1, EPS: 6286.8413614879, Valid Acc: 11.76 Test: 10.31 10.31 11.86 11.91 13.48 14.32
" "NORM: 0.5, NOISE= 0.0001, LEARNING_RATE: 0.15, EPS: 25000000036.8413, Valid Acc: 65.17 Test: 82.2 82.2 76.38 79.97 65.61 77.91
" "NORM: 1.0, NOISE= 1.0, LEARNING_RATE: 0.15, EPS: 286.841361487904, Valid Acc: 13.58 Test: 12.36 12.36 14.04 14.34 14.72 15.89
" "NORM: 5.0, NOISE= 0.6, LEARNING_RATE: 0.15, EPS: 731.28580593234, Valid Acc: 12.43 Test: 19.22 19.22 17.21 17.62 16.51 17.32
" "NORM: 20.0, NOISE= 0.2, LEARNING_RATE: 0.15, EPS: 6286.8413614879, Valid Acc: 8.01 Test: 13.86 13.86 14.28 14.68 14.42 15.79
" "NORM: 0.5, NOISE= 0.0001, LEARNING_RATE: 0.25, EPS: 25000000036.8413, Valid Acc: 64.52 Test: 81.91 81.91 75.82 79.48 65.25 77.52
" "NORM: 1.0, NOISE= 1.0, LEARNING_RATE: 0.25, EPS: 286.841361487904, Valid Acc: 13.17 Test: 20.5 20.5 19.77 20.0 18.49 19.5
" "NORM: 5.0, NOISE= 0.6, LEARNING_RATE: 0.25, EPS: 731.28580593234, Valid Acc: 13.62 Test: 16.6 16.6 16.45 16.62 15.97 17.09
" "NORM: 20.0, NOISE= 0.2, LEARNING_RATE: 0.25, EPS: 6286.8413614879, Valid Acc: 9.2 Test: 13.96 13.96 14.26 14.47 14.06 15.24
" "NORM: 0.5, NOISE= 0.2, LEARNING_RATE: 0.001, EPS: 6286.8413614879, Valid Acc: 12.46 Test: 12.0 12.0 12.52 12.68 12.66 13.74
" "NORM: 1.0, NOISE= 2.0, LEARNING_RATE: 0.001, EPS: 93.420680743952, Valid Acc: 12.33 Test: 11.82 11.82 12.21 12.23 12.69 13.22
" "NORM: 5.0, NOISE= 0.8, LEARNING_RATE: 0.001, EPS: 427.466361487904, Valid Acc: 14.65 Test: 10.01 10.01 13.42 12.82 15.31 14.9
" "NORM: 20.0, NOISE= 0.4, LEARNING_RATE: 0.001, EPS: 1599.34136148790, Valid Acc: 17.22 Test: 23.29 23.29 19.47 20.65 17.62 20.14
" "NORM: 0.5, NOISE= 0.2, LEARNING_RATE: 0.05, EPS: 6286.8413614879, Valid Acc: 10.54 Test: 18.15 18.15 15.95 16.58 14.57 16.09
" "NORM: 1.0, NOISE= 2.0, LEARNING_RATE: 0.05, EPS: 93.420680743952, Valid Acc: 12.24 Test: 23.31 23.31 19.77 21.09 17.47 20.11
" "NORM: 5.0, NOISE= 0.8, LEARNING_RATE: 0.05, EPS: 427.466361487904, Valid Acc: 11.35 Test: 15.39 15.39 14.29 14.68 13.8 14.59
" "NORM: 20.0, NOISE= 0.4, LEARNING_RATE: 0.05, EPS: 1599.34136148790, Valid Acc: 12.65 Test: 13.65 13.65 15.0 15.0 14.9 15.75
" "NORM: 0.5, NOISE= 0.2, LEARNING_RATE: 0.1, EPS: 6286.8413614879, Valid Acc: 16.36 Test: 17.21 17.21 18.03 18.2 18.35 19.85
" "NORM: 1.0, NOISE= 2.0, LEARNING_RATE: 0.1, EPS: 93.420680743952, Valid Acc: 10.62 Test: 9.73 9.73 13.56 13.05 14.2 14.48
" "NORM: 5.0, NOISE= 0.8, LEARNING_RATE: 0.1, EPS: 427.466361487904, Valid Acc: 13.61 Test: 18.36 18.36 16.95 17.39 16.38 17.39
" "NORM: 20.0, NOISE= 0.4, LEARNING_RATE: 0.1, EPS: 1599.34136148790, Valid Acc: 16.59 Test: 19.2 19.2 19.24 19.3 18.81 19.48
" "NORM: 0.5, NOISE= 0.2, LEARNING_RATE: 0.15, EPS: 6286.8413614879, Valid Acc: 9.68 Test: 12.5 12.5 13.28 13.75 12.8 14.58
" "NORM: 1.0, NOISE= 2.0, LEARNING_RATE: 0.15, EPS: 93.420680743952, Valid Acc: 10.65 Test: 17.65 17.65 14.32 15.28 13.4 15.14
" "NORM: 5.0, NOISE= 0.8, LEARNING_RATE: 0.15, EPS: 427.466361487904, Valid Acc: 16.0 Test: 22.25 22.25 18.28 19.26 16.31 18.05
" "NORM: 20.0, NOISE= 0.4, LEARNING_RATE: 0.15, EPS: 1599.34136148790, Valid Acc: 11.99 Test: 19.22 19.22 19.22 19.47 17.76 19.37
" "NORM: 0.5, NOISE= 0.2, LEARNING_RATE: 0.25, EPS: 6286.8413614879, Valid Acc: 13.8 Test: 17.5 17.5 16.51 16.89 16.34 17.29
" "NORM: 1.0, NOISE= 2.0, LEARNING_RATE: 0.25, EPS: 93.420680743952, Valid Acc: 9.4 Test: 14.16 14.16 13.95 14.14 14.01 14.85
" "NORM: 5.0, NOISE= 0.8, LEARNING_RATE: 0.25, EPS: 427.466361487904, Valid Acc: 12.0 Test: 13.38 13.38 12.65 13.1 12.42 14.07
" "NORM: 20.0, NOISE= 0.4, LEARNING_RATE: 0.25, EPS: 1599.34136148790, Valid Acc: 12.36 Test: 12.03 12.03 14.05 13.75 14.29 14.77
" "NORM: 0.5, NOISE= 0.4, LEARNING_RATE: 0.1, EPS: 1599.34136148790, Valid Acc: 17.58 Test: 20.68 20.68 19.29 20.04 18.37 19.82
" "NORM: 2.5, NOISE= 0.0001, LEARNING_RATE: 0.1, EPS: 25000000036.8413, Valid Acc: 40.15 Test: 48.4 48.4 43.89 45.21 40.13 43.86
" "NORM: 5.0, NOISE= 1.0, LEARNING_RATE: 0.1, EPS: 286.841361487904, Valid Acc: 13.98 Test: 13.65 13.65 15.76 15.71 15.38 16.8
" "NORM: 20.0, NOISE= 0.6, LEARNING_RATE: 0.1, EPS: 731.28580593234, Valid Acc: 9.9 Test: 20.97 20.97 17.2 18.2 16.14 17.98
" "NORM: 0.5, NOISE= 0.4, LEARNING_RATE: 0.15, EPS: 1599.34136148790, Valid Acc: 12.71 Test: 14.67 14.67 13.89 14.18 13.97 14.79
" "NORM: 2.5, NOISE= 0.0001, LEARNING_RATE: 0.15, EPS: 25000000036.8413, Valid Acc: 40.76 Test: 50.99 50.99 44.67 46.62 40.44 44.86
" "NORM: 5.0, NOISE= 1.0, LEARNING_RATE: 0.15, EPS: 286.841361487904, Valid Acc: 12.31 Test: 6.39 6.39 11.83 10.97 12.89 12.92
" "NORM: 20.0, NOISE= 0.6, LEARNING_RATE: 0.15, EPS: 731.28580593234, Valid Acc: 16.45 Test: 26.42 26.42 21.12 22.76 18.88 21.77
" "NORM: 0.5, NOISE= 0.4, LEARNING_RATE: 0.25, EPS: 1599.34136148790, Valid Acc: 15.09 Test: 20.97 20.97 18.13 19.26 16.48 18.84
" "NORM: 2.5, NOISE= 0.0001, LEARNING_RATE: 0.25, EPS: 25000000036.8413, Valid Acc: 39.75 Test: 48.08 48.08 44.34 45.62 39.75 43.88
" "NORM: 5.0, NOISE= 1.0, LEARNING_RATE: 0.25, EPS: 286.841361487904, Valid Acc: 12.45 Test: 19.68 19.68 17.23 17.9 15.89 17.59
" "NORM: 20.0, NOISE= 0.6, LEARNING_RATE: 0.25, EPS: 731.28580593234, Valid Acc: 13.77 Test: 13.9 13.9 15.24 15.02 15.27 15.79
" "NORM: 0.5, NOISE= 0.6, LEARNING_RATE: 0.001, EPS: 731.28580593234, Valid Acc: 15.14 Test: 9.9 9.9 13.51 12.56 15.17 14.39
" "NORM: 2.5, NOISE= 0.2, LEARNING_RATE: 0.001, EPS: 6286.8413614879, Valid Acc: 13.23 Test: 14.31 14.31 13.56 14.13 13.31 14.55
" "NORM: 5.0, NOISE= 2.0, LEARNING_RATE: 0.001, EPS: 93.420680743952, Valid Acc: 11.05 Test: 11.48 11.48 11.41 11.51 11.81 12.35
" "NORM: 20.0, NOISE= 0.8, LEARNING_RATE: 0.001, EPS: 427.466361487904, Valid Acc: 7.91 Test: 7.69 7.69 8.7 8.63 9.33 9.62
" "NORM: 0.5, NOISE= 0.6, LEARNING_RATE: 0.05, EPS: 731.28580593234, Valid Acc: 15.03 Test: 19.52 19.52 19.45 20.04 17.27 19.42
" "NORM: 2.5, NOISE= 0.2, LEARNING_RATE: 0.05, EPS: 6286.8413614879, Valid Acc: 10.42 Test: 18.35 18.35 16.21 16.91 15.39 17.02
" "NORM: 5.0, NOISE= 2.0, LEARNING_RATE: 0.05, EPS: 93.420680743952, Valid Acc: 10.9 Test: 10.23 10.23 12.26 12.13 12.68 13.03
" "NORM: 20.0, NOISE= 0.8, LEARNING_RATE: 0.05, EPS: 427.466361487904, Valid Acc: 12.65 Test: 15.43 15.43 15.55 16.43 14.96 17.43
" "NORM: 0.5, NOISE= 0.6, LEARNING_RATE: 0.1, EPS: 731.28580593234, Valid Acc: 13.52 Test: 14.52 14.52 14.19 14.5 14.03 14.91
" "NORM: 2.5, NOISE= 0.2, LEARNING_RATE: 0.1, EPS: 6286.8413614879, Valid Acc: 11.99 Test: 15.24 15.24 16.4 16.33 16.49 17.65
" "NORM: 5.0, NOISE= 2.0, LEARNING_RATE: 0.1, EPS: 93.420680743952, Valid Acc: 13.89 Test: 13.78 13.78 14.99 14.87 15.43 16.2
" "NORM: 20.0, NOISE= 0.8, LEARNING_RATE: 0.1, EPS: 427.466361487904, Valid Acc: 10.87 Test: 10.52 10.52 11.91 11.69 12.38 12.39
" "NORM: 0.5, NOISE= 0.6, LEARNING_RATE: 0.15, EPS: 731.28580593234, Valid Acc: 10.51 Test: 21.0 21.0 15.55 16.67 14.6 15.79
" "NORM: 2.5, NOISE= 0.2, LEARNING_RATE: 0.15, EPS: 6286.8413614879, Valid Acc: 10.96 Test: 14.99 14.99 15.65 16.5 15.71 17.9
" "NORM: 5.0, NOISE= 2.0, LEARNING_RATE: 0.15, EPS: 93.420680743952, Valid Acc: 14.72 Test: 17.21 17.21 15.81 16.34 14.85 16.42
" "NORM: 20.0, NOISE= 0.8, LEARNING_RATE: 0.15, EPS: 427.466361487904, Valid Acc: 14.26 Test: 18.09 18.09 17.49 17.81 16.24 17.46
" "NORM: 0.5, NOISE= 0.6, LEARNING_RATE: 0.25, EPS: 731.28580593234, Valid Acc: 13.8 Test: 14.48 14.48 14.41 14.79 14.58 15.91
" "NORM: 2.5, NOISE= 0.2, LEARNING_RATE: 0.25, EPS: 6286.8413614879, Valid Acc: 15.06 Test: 20.81 20.81 18.61 19.3 17.84 19.61
" "NORM: 5.0, NOISE= 2.0, LEARNING_RATE: 0.25, EPS: 93.420680743952, Valid Acc: 9.44 Test: 9.06 9.06 10.52 10.73 11.33 12.01
" "NORM: 20.0, NOISE= 0.8, LEARNING_RATE: 0.25, EPS: 427.466361487904, Valid Acc: 13.26 Test: 10.55 10.55 13.28 13.55 14.0 15.86
" "NORM: 0.5, NOISE= 0.8, LEARNING_RATE: 0.001, EPS: 427.466361487904, Valid Acc: 11.99 Test: 11.1 11.1 11.6 11.98 12.0 13.73
" "NORM: 2.5, NOISE= 0.4, LEARNING_RATE: 0.001, EPS: 1599.34136148790, Valid Acc: 14.68 Test: 18.89 18.89 17.87 18.44 15.75 17.47
" "NORM: 10.0, NOISE= 0.0001, LEARNING_RATE: 0.001, EPS: 25000000036.8413, Valid Acc: 27.27 Test: 32.6 32.6 28.55 29.94 27.5 29.48
" "NORM: 20.0, NOISE= 1.0, LEARNING_RATE: 0.001, EPS: 286.841361487904, Valid Acc: 15.36 Test: 13.37 13.37 15.52 15.3 15.71 16.65
" "NORM: 0.5, NOISE= 0.8, LEARNING_RATE: 0.05, EPS: 427.466361487904, Valid Acc: 12.98 Test: 20.29 20.29 19.51 19.94 16.31 18.27
" "NORM: 2.5, NOISE= 0.4, LEARNING_RATE: 0.05, EPS: 1599.34136148790, Valid Acc: 14.04 Test: 29.38 29.38 19.04 22.06 16.67 21.18
" "NORM: 10.0, NOISE= 0.0001, LEARNING_RATE: 0.05, EPS: 25000000036.8413, Valid Acc: 26.04 Test: 31.17 31.17 28.41 29.63 26.13 29.2
" "NORM: 20.0, NOISE= 1.0, LEARNING_RATE: 0.05, EPS: 286.841361487904, Valid Acc: 11.51 Test: 12.24 12.24 12.37 12.46 12.48 12.95
" "NORM: 0.5, NOISE= 0.8, LEARNING_RATE: 0.1, EPS: 427.466361487904, Valid Acc: 14.2 Test: 24.78 24.78 20.82 21.78 18.37 20.31
" "NORM: 2.5, NOISE= 0.4, LEARNING_RATE: 0.1, EPS: 1599.34136148790, Valid Acc: 12.49 Test: 18.36 18.36 18.23 18.62 16.4 17.98
" "NORM: 10.0, NOISE= 0.0001, LEARNING_RATE: 0.1, EPS: 25000000036.8413, Valid Acc: 26.53 Test: 32.98 32.98 28.24 29.73 26.91 29.37
" "NORM: 20.0, NOISE= 1.0, LEARNING_RATE: 0.1, EPS: 286.841361487904, Valid Acc: 9.26 Test: 17.13 17.13 18.76 18.72 18.23 19.38
" "NORM: 0.5, NOISE= 0.8, LEARNING_RATE: 0.15, EPS: 427.466361487904, Valid Acc: 10.26 Test: 11.0 11.0 13.2 13.4 13.43 14.64
" "NORM: 2.5, NOISE= 0.4, LEARNING_RATE: 0.15, EPS: 1599.34136148790, Valid Acc: 15.82 Test: 23.85 23.85 18.68 20.01 16.94 19.35
" "NORM: 10.0, NOISE= 0.0001, LEARNING_RATE: 0.15, EPS: 25000000036.8413, Valid Acc: 27.49 Test: 33.62 33.62 30.93 31.96 28.17 30.83
" "NORM: 20.0, NOISE= 1.0, LEARNING_RATE: 0.15, EPS: 286.841361487904, Valid Acc: 13.06 Test: 19.06 19.06 19.37 19.97 18.33 20.41
" "NORM: 0.5, NOISE= 0.8, LEARNING_RATE: 0.25, EPS: 427.466361487904, Valid Acc: 12.49 Test: 23.74 23.74 17.37 18.94 14.62 17.26
" "NORM: 2.5, NOISE= 0.4, LEARNING_RATE: 0.25, EPS: 1599.34136148790, Valid Acc: 10.11 Test: 13.69 13.69 12.89 13.98 13.75 15.57
" "NORM: 10.0, NOISE= 0.0001, LEARNING_RATE: 0.25, EPS: 25000000036.8413, Valid Acc: 27.36 Test: 32.14 32.14 29.75 30.48 27.83 29.57
" "NORM: 20.0, NOISE= 1.0, LEARNING_RATE: 0.25, EPS: 286.841361487904, Valid Acc: 10.8 Test: 11.31 11.31 12.03 12.01 12.25 12.86
" "NORM: 0.5, NOISE= 1.0, LEARNING_RATE: 0.001, EPS: 286.841361487904, Valid Acc: 14.87 Test: 24.17 24.17 18.02 19.5 16.41 18.67
" "NORM: 2.5, NOISE= 0.6, LEARNING_RATE: 0.001, EPS: 731.28580593234, Valid Acc: 12.13 Test: 9.41 9.41 10.39 10.57 11.47 12.33
" "NORM: 10.0, NOISE= 0.2, LEARNING_RATE: 0.001, EPS: 6286.8413614879, Valid Acc: 9.68 Test: 10.9 10.9 10.24 10.9 10.76 12.17
" "NORM: 20.0, NOISE= 2.0, LEARNING_RATE: 0.001, EPS: 93.420680743952, Valid Acc: 19.41 Test: 26.64 26.64 24.47 25.28 20.18 22.71
" "NORM: 0.5, NOISE= 1.0, LEARNING_RATE: 0.05, EPS: 286.841361487904, Valid Acc: 15.12 Test: 16.45 16.45 15.78 16.15 15.28 16.53
